"id","age","checking_status","class","credit_amount","duration","employment","existing_credits","feat01","feat02","feat03","feat04","feat05","feat06","feat07","feat08","feat09","feat10","foreign_worker","installment_commitment","job","num_dependents","own_telephone","residence_since","savings_status","sex","credit_history_critical/other existing credit","credit_history_delayed previously","credit_history_existing paid","credit_history_no credits/all paid","housing_own","housing_rent","other_parties_guarantor","other_parties_none","other_payment_plans_none","other_payment_plans_stores","property_magnitude_life insurance","property_magnitude_no known property","property_magnitude_real estate","purpose_domestic appliance","purpose_education","purpose_furniture/equipment","purpose_new car","purpose_other","purpose_radio/tv","purpose_repairs","purpose_retraining","purpose_used car","marital_status_div/sep","marital_status_mar/wid","marital_status_single"
1758,23,3,1,607,13,2,2,0.456718725350545,0.54712297389714,0.818899863654518,1.48198323906557,0.683449717208031,0.719337483172144,0.695101146808931,1.43730357226483,1.41165051426398,0.595438665212142,1,4,3,1,0,4,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1759,42,3,0,7731,36,5,4,0.49726769934677,0.644436122032791,0.557311400112799,1.50799318149094,1.09411917670542,1.20648740891831,0.869739640298842,1.00778656347057,0.628237224186148,0.652983656624597,1,2,4,1,1,4,3,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1760,33,3,0,965,18,3,1,0.683496834303467,0.656063721568104,1.11977874327906,1.02007528787215,0.573070675387032,0.582637582990652,1.47862802774459,1.4858666875595,1.03461863843882,0.431011185559768,1,4,3,1,0,2,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1761,28,2,1,1594,13,2,2,0.352922490538863,0.642815393498485,1.4687085876418,0.673512500772401,0.82505257972513,0.71768907479199,0.96227007069595,0.961625678765843,0.653803773265287,0.605968080712688,1,3,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1762,23,1,0,7136,36,2,2,0.383197830686792,0.46582139038889,1.23772839367316,0.522342084544281,0.590524828817577,1.09783990146345,1.12547996233599,0.917023333540614,1.33889718826556,0.607731707024335,1,2,3,1,1,4,2,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1763,36,3,1,1845,18,2,1,0.489058747324205,0.594824837195402,0.775326675120776,0.927637601135214,0.721807230521626,1.05810668865561,1.24526185342902,0.749512024427826,0.732388928104501,0.612527638212675,1,3,3,1,1,3,5,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1764,46,1,1,771,7,5,2,0.318785011765885,0.668602822290346,0.788284758319416,1.35620074431739,1.4047300992364,1.35662150016176,1.39032981456998,0.629775152813487,1.13964861981802,0.558666237143748,1,4,2,1,1,2,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1765,26,3,1,1057,12,3,1,0.313199279237479,0.58821275431771,0.651312986802574,1.06038309645865,0.708726420784833,1.05606533583976,1.30028763533368,0.323752963957001,1.68337646834811,0.419763464679564,1,3,3,1,1,1,4,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1766,27,2,0,266,18,1,1,0.671857718806399,0.440996049066863,1.07623936325263,1.23775488554306,1.43887128130971,1.28548986947062,0.883557871159116,1.30638858072487,1.21144945624874,0.489544285178943,1,4,1,1,0,1,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1767,30,3,1,4467,36,2,1,0.638618513497297,0.452395480097521,0.677881513300599,1.01198959378158,0.788516421296178,1.29575346320688,1.24144619347169,0.797320636237994,0.671643489233834,0.628502692935776,1,4,4,1,1,1,2,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1769,50,1,1,3929,24,3,1,0.611190074809097,0.584125137433586,0.785131159085835,1.26666589574597,0.519460465177389,1.4785459564959,1.14094781361662,1.33722867700639,1.40422810502204,0.64126935277032,1,4,3,1,1,4,5,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1770,36,1,1,710,36,5,1,0.222845726014726,0.719632648778347,0.313823659497017,1.38289645938481,0.554436303261254,1.02808380156989,0.71737288852237,0.684628443338982,0.959910247558908,0.600760121702136,1,4,3,1,0,4,4,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1771,42,2,1,5576,36,5,1,0.43726322200256,0.615348098185862,0.62947099160778,0.778018486775271,1.38014492344213,1.19611433560978,1.13982279846522,1.56986755540127,1.38069725275085,0.358401858089375,1,2,3,2,0,4,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1772,57,2,0,440,12,5,1,0.632973238263169,0.666256707070243,1.30804640683582,0.586913877009106,0.868848284125379,0.975890549655458,0.288485510156229,0.834642494484296,1.499129283791,0.381655392270795,1,4,2,1,0,4,2,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1773,39,1,1,250,6,5,1,0.267134509796767,0.45033257854553,1.1187452746774,0.688343329418648,0.784052111975481,1.37287575569268,1.0628843946743,0.772289119424877,0.649749450579226,0.463506733187466,1,4,2,1,0,4,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1774,37,4,1,629,10,3,1,0.286758301931894,0.622372127184108,0.547695893449723,1.26063888121319,0.794942183777144,0.858990716697637,0.966376424260447,1.26605447253077,1.04701915309034,0.400971748710125,1,2,3,1,1,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1775,44,3,0,12248,24,5,1,0.546982163941338,0.323758130905218,1.25277906487705,1.17470739781807,1.36590909561774,1.32985853816851,0.642268206666132,1.01047731008894,1.0192575465311,0.253679409969272,1,4,4,1,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1780,37,1,1,1378,24,5,2,0.340261103570414,0.555025390271106,1.29920437242705,0.896165182393371,1.2848182899537,0.982880550829004,1.27983128545843,0.53077499537725,1.62382403962699,0.354359507045814,1,4,3,1,1,4,5,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1783,36,3,1,2193,30,5,2,0.705720565460526,0.673749049288046,1.09850402764496,0.934770452633758,0.935640174564522,1.33150732614236,1.44461242067523,1.34396942644664,0.92417181780449,0.561653023828957,1,4,3,1,0,4,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1784,35,1,1,3491,12,3,1,0.40341770543843,0.711240599829882,0.616569570630392,1.32152986447365,0.963241857601866,1.58594269117777,0.777247753547548,1.17456230094111,1.15721508241906,0.609938726745359,1,4,2,2,0,3,4,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1785,40,2,1,1543,6,2,1,0.393565325188794,0.488044891665116,1.76691138116751,0.52288377828,1.06843111733091,1.1056399534497,1.22537393401812,1.4660556287557,1.00589322497345,0.421126417143866,0,2,2,2,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1786,65,1,1,666,12,5,4,0.371681615115192,0.542494925926069,0.974440963955848,1.50025339878766,1.77304017488612,1.26407772319161,0.959880830761123,1.37132254402259,0.89007099358573,0.536185294036548,1,4,3,1,0,4,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1787,35,1,1,7029,33,4,2,0.458345567514004,0.691870378787127,0.930679039749674,0.789364690246558,0.930528384155228,1.21818270254746,1.19707533172657,1.33950320597619,1.20891755896346,0.506190302702416,1,3,4,1,1,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1788,46,1,1,6631,24,3,2,0.298321008644571,0.56706931982089,0.772673556800324,1.4945860027938,0.591035360820291,1.46835240615633,0.544479870104027,1.49442659809193,1.18125343651619,0.415888497917331,1,2,4,2,1,4,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1789,29,1,1,1053,18,3,2,0.348198979017868,0.547304277871745,1.01463703881508,1.45508093752361,1.0240595213433,1.11893563976184,0.960485071268716,1.5577765977528,1.33074524483528,0.543042646446229,1,4,3,1,1,3,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1790,23,1,1,1717,10,2,2,0.458425749443992,0.800427305770401,1.39247258384667,0.923964641773839,1.05263567384547,0.79844433219511,1.37351857618029,1.33644864786242,0.777900071397345,0.421269088981789,1,1,3,1,0,3,2,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1797,42,2,1,2319,12,3,1,0.478049503779515,0.568550878618106,1.23596716682048,0.200607839772769,1.37265405242402,1.37294816464886,1.29652738181702,1.66473030929492,1.14753090085307,0.6102784426439,1,2,3,1,0,1,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1798,39,1,1,9686,54,3,1,0.376883302006896,0.549883943141175,0.77944619001963,0.962059452078224,0.790201707440087,0.839059009469454,1.38837643935243,1.38745960753987,0.50321294916665,0.680496655645302,1,2,2,2,0,2,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1799,34,3,1,1876,7,3,1,0.327436927265916,0.411234266056128,1.09386415388054,0.890448420940992,0.534754753423032,1.00458772058241,0.893411311889049,1.43619746407288,1.34836778289191,0.386007400851449,1,3,3,1,0,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1800,61,1,1,936,12,5,2,0.634479408081153,0.607696815124595,1.42662439977169,1.44923201638488,0.887953555906437,1.0349043883853,1.17944824030122,0.474836986884003,1.17331074442745,0.649842103689192,1,4,2,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1801,46,1,1,6701,24,3,2,0.125518820411376,0.645996708366519,1.11167049894368,1.41473529497446,0.652935123890092,0.895908545303668,0.635809649650941,0.667508955777443,0.732524953666287,0.496967681975575,1,2,4,2,1,4,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1802,40,1,1,1446,15,3,1,0.599025390234274,0.615146870451621,1.03701451575396,1.19873185581931,1.22381435479841,1.30299128115189,1.39356184931176,1.10026341388887,0.779235487741523,0.298258583459897,1,4,3,1,1,2,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1804,54,1,0,4819,24,3,3,0.571859803424191,0.648258998647824,0.568199716158464,1.24082946552348,0.855871010174241,0.882529978401894,0.957996068368864,0.914451674614222,1.10788509747983,0.487340346095187,1,2,4,1,1,3,5,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1805,35,3,1,1082,6,1,2,0.533914379148398,0.563782792516157,0.477112934176011,1.447769027429,1.12599633043293,0.910926675595785,0.793593218965002,1.03501099997228,1.27551516895848,0.711914809793961,1,4,4,1,1,1,2,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1806,22,3,0,6182,48,3,1,0.947542875401367,0.467541767257577,0.989241474519529,0.652306407013931,0.663570589745513,0.641845012226949,0.678583920088165,0.987033528740941,1.11182408968425,0.354895518419434,1,2,3,1,0,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1807,47,4,1,1646,24,5,1,0.374382100240409,0.514014124052056,1.28417209208885,1.09337879323576,0.618512526772237,1.18390625820693,1.44324608130808,1.03378143673446,0.891332969048269,0.545992874952244,1,4,3,1,1,2,3,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1808,27,1,1,1208,24,2,2,0.502963913888219,0.564471455974333,0.723428151269047,0.746169780903953,0.465194936311389,1.16783142478983,1.15904064901218,1.24857612169018,0.974497270058064,0.300168086520122,1,4,2,1,0,3,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1809,29,1,1,1851,24,3,1,0.350358534960821,0.781141605752028,1.36775135182176,0.816917678453392,1.2546814991876,1.25395223616338,0.683120814240782,0.800164984869006,1.02080093045833,0.437562708285511,1,4,4,1,1,4,3,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1810,63,4,1,844,10,5,2,0.158517726086489,0.706262906138035,1.34228024679646,1.00417679662451,0.614175907884153,1.24439498483219,0.75746690948265,1.16794176859683,1.17844096628155,0.544533370322353,1,4,3,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1812,36,2,1,1631,15,2,1,0.330678980769799,0.555877798762325,1.81863372959644,1.06272471451847,0.390430889908717,0.999155161223682,1.57154061613256,1.11415829289052,1.01583810791844,0.52073800376574,1,2,3,1,0,3,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1813,47,1,1,3526,48,5,1,0.55203117780593,0.659267491506032,1.76820855152412,0.919672116713782,0.609965587971839,0.979977081202643,1.25771953160978,0.475676564476101,1.19831587155555,0.76971105270805,1,4,3,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1814,31,4,1,4131,36,5,1,0.536399189491255,0.697092736776731,1.13977552090111,0.99379984712642,0.57304160908435,0.782791174944911,0.52369354749048,0.92513460556639,1.40125527271996,0.548660434944661,1,4,3,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1815,41,3,1,6095,42,4,2,0.411910013769687,0.539415067446121,0.845112521193439,1.54272386973075,0.837325011277127,1.22770205653444,0.582246128970939,1.41813888311309,1.05755529261158,0.437665828249516,1,2,2,1,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1816,23,3,0,1533,12,2,1,0.335964158994773,0.54618701866154,1.21198209191767,1.17442575606616,1.39637767254692,0.760139972133584,1.19713768553116,0.736378439287712,0.428055866949488,0.449279324919563,1,1,3,1,0,1,2,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1817,35,3,1,3007,15,4,3,0.692184460267951,0.752066590895124,1.00012098544287,1.05258897844353,0.617709887571796,0.843021088129221,1.35945861935102,0.602703002470915,1.36692469720678,0.800823339074775,1,4,3,1,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1820,19,1,0,1958,9,2,2,0.598005664052705,0.80587732133817,1.26056580440599,0.654665747159027,0.5422853391342,1.41741226890697,1.19457311528798,1.1010706236887,1.15265106317579,0.468375659170893,1,2,3,1,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1821,33,1,1,2051,24,3,2,0.694260225750004,0.520179414232088,0.674988786062548,1.45435430836795,1.40535428656514,0.578279985177981,0.943663268833584,0.950225226771397,0.655640454048944,0.329637368229188,1,4,3,1,1,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1822,39,2,1,3221,8,4,2,0.378730109254643,0.646896854107905,1.12244574358343,1.00522752146779,0.915013090895368,0.813723168554614,0.525227158480537,0.792248533851375,0.956658154575844,0.593916025255844,0,1,2,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1823,39,1,1,6998,11,3,2,0.312402635752906,0.368510878735068,0.511812298137141,0.18976478280662,0.842996500597182,0.952042150959516,1.31829992038878,0.83620267319635,1.40836654731043,0.534147228193173,1,1,2,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1825,49,4,1,3569,30,5,2,0.646295305080569,0.514419374614678,1.28553290802756,1.40181240166016,1.72020436325432,0.628342346241436,1.11407309004157,0.807873866794625,0.624635800039339,0.397646977951906,1,4,2,1,0,4,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1827,49,1,1,1673,12,4,1,0.573561853190829,0.394415382688617,1.3562245977647,0.901926869371879,1.15146918271576,1.5167863422662,1.18176231681102,0.455265743000257,0.450854656186928,0.601768847622518,1,2,2,2,0,3,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1828,33,1,0,726,12,5,1,0.285181246773503,0.418625813337208,1.06642882877776,0.922875993374214,1.26842911075664,0.760706241813582,0.619233750994739,0.946760946538992,0.907881636421512,0.406799562272395,1,4,2,2,0,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1829,23,1,0,7323,36,2,2,0.353516262370773,0.479334751886788,0.406656713429557,1.26778753229673,1.2942834214565,1.16303717227607,1.59165112041432,1.23231740788357,0.911278482513992,0.604327820151982,1,2,3,1,1,4,2,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1830,24,3,0,404,6,2,1,0.454430153349249,0.533676165409581,1.33290742700566,0.681569179119401,1.2859177156166,0.75874514995819,1.21319583940568,1.40535135671942,0.915990194584734,0.250627031306576,1,4,3,2,0,2,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1831,30,3,0,5136,48,3,1,0.441904525405542,0.757052611586206,1.35571070709971,1.35097759692835,1.3333242526495,1.28449525468693,0.920743553976813,1.22558042108627,0.665082169057599,0.515743324288335,1,2,4,1,1,3,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1833,45,1,1,3640,36,5,1,0.716748677253697,0.379250923467995,1.58126902838011,0.920670967978784,0.714083730529524,1.04358423128871,0.587864631198646,1.5465666005302,1.09354052887628,0.528479924160164,1,2,2,1,1,4,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1834,49,2,1,1471,12,5,1,0.624002098661957,0.508778723346839,1.45090971188791,1.37319140724602,0.473979129151179,1.41442537893963,1.02758103839066,0.629108446730726,0.966600366253089,0.518018842020797,1,2,2,1,1,4,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1840,20,1,1,2323,15,3,1,0.523222642452405,0.694322310635303,0.941125737587038,0.996599071630912,0.518419688598305,1.0983471273281,1.43220777541171,1.09857562798522,0.988117146439526,0.629166853304168,1,2,3,1,0,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1841,53,2,0,8088,12,5,1,0.55936744033869,0.239951567893108,0.85789159959591,1.0639048539344,0.607930969617638,1.50687840965749,1.20377912697897,1.30336732844909,0.3928634860102,0.537686863471938,1,4,4,1,1,4,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1842,33,3,1,3155,9,3,1,0.401188997692241,0.517778222550684,0.954078616812915,0.612757440505443,0.74828147951478,1.37989716259508,1.24036808989296,1.69902934813018,1.48125145114856,0.336437009203753,1,1,2,1,0,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1844,31,1,1,1159,15,3,2,0.507939271316213,0.724020514883687,1.59320099916756,1.31952074797284,0.522283874410039,1.22280542706863,0.581508385074989,1.36379341833571,1.30061157382189,0.599711870955017,1,4,3,1,0,2,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1845,22,3,0,1668,9,2,1,0.729507173859328,0.508559405183456,1.21629322094406,0.494118714130797,0.92727856219534,1.26150939413771,1.0020003147152,1.05594800117913,1.2105423407223,0.566757766258253,1,4,3,1,1,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1846,52,1,1,697,12,5,3,0.251872631335675,0.536940024324212,1.28483496059511,0.929262437947758,1.06642797288314,1.43784895213042,0.871820744974183,0.734161583605989,1.24886418333067,0.335987987841415,1,4,3,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1847,33,3,1,3282,9,3,1,0.443524977953833,0.76739016154623,0.818962165280284,0.906514114429938,0.635588193199712,1.30490496493867,1.01261874556791,1.14690631661505,1.08581921704783,0.47916343310319,1,1,2,1,0,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1848,32,1,0,1807,18,3,2,0.695894547627485,0.461661020104472,0.93224826095941,0.730626048348483,0.952097284124899,1.09078597930191,0.869848058120932,1.28656333145951,0.60091638666846,0.314842311137544,1,3,3,1,0,2,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1849,46,2,1,2305,36,3,2,0.369074264233419,0.578273346768743,1.62982255459264,0.536131108349133,0.796897906682124,0.407271375853114,0.778378202667307,0.591514051639597,0.556952254020187,0.729822092432135,1,3,3,1,1,2,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1850,35,1,1,7370,33,4,2,0.475916813809193,0.573073364818161,1.38700190548729,1.06079184476012,1.62551835700394,0.837201269440692,0.601880119712119,0.429899393511594,1.07000167436272,0.849735574519447,1,3,4,1,1,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1851,28,2,0,6232,12,3,2,0.678076714537634,0.546591368092618,0.758359242741797,0.574540139472449,0.351974527006897,1.10556425024132,1.1157936287904,1.18572306203965,0.790647972212582,0.406649758236778,1,4,3,1,1,2,2,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1852,27,1,1,6554,24,1,2,0.416326031592311,0.791246986181325,0.999940118671907,0.622094265485068,0.833374005092603,0.568855105179775,1.30834532161268,0.923996260260493,1.06658701911757,0.322522141956643,1,4,4,1,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1853,75,2,1,1224,6,1,1,0.369676358888169,0.514554574184623,1.36035009256098,0.626130405664771,1.26975850357346,0.947040892360577,1.45210929193022,0.357657406672664,0.682519891927194,0.520176081168808,1,4,4,1,1,3,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1855,33,1,0,4559,48,1,1,0.803664326579169,0.580220673061665,0.954591226917352,0.884488505616495,1.64731024741149,0.615187806600336,0.751753156857958,0.686147894763826,0.853401614049404,0.531099175296698,1,3,4,1,1,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1857,26,1,1,3674,9,3,1,0.485820779723821,0.610402590567101,0.921568698371668,1.3103086596594,0.984387917159388,1.14848660023705,0.423132876202371,0.894928679193893,0.617625987120724,0.473227657129108,0,1,3,2,0,2,3,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1859,26,1,1,540,12,3,1,0.623290151214954,0.648191958631801,0.585160784214084,1.32572950695755,1.15680775652648,0.492540196685737,0.844739517693789,0.615126088756597,1.46918912608751,0.372130985125169,1,4,3,1,1,1,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1862,24,3,0,6642,48,4,1,0.688778833408431,0.338142983403359,0.701163634747954,0.692984805665373,0.610569743744992,0.846235602136682,1.31460113661496,0.431815798592667,1.26851971690542,0.497460055763757,1,3,3,1,0,2,3,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1863,28,4,1,1570,6,5,2,0.61894012135223,0.4628044844487,1.36065319436481,0.944564202630976,0.970032025727928,1.40310663268287,1.23694405178251,1.52669489827232,0.846648398243216,0.449087592931856,1,2,3,2,1,4,3,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1864,53,2,0,4799,24,3,2,0.72681036862562,0.812143923347993,0.848838550632669,0.580410432942183,1.15738080833443,1.53654902547501,1.07777627703537,0.805816072736036,1.35735623229349,0.703477672802205,1,3,3,2,0,4,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1866,46,1,1,7398,48,5,2,0.225214378533096,0.486399403700112,0.75065867570029,1.2049067691411,1.25673417103929,0.65587063401398,1.23619010705163,0.522160104224505,0.979940121730992,0.493167410510465,1,4,4,2,0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1868,35,1,1,2771,9,5,1,0.401098199498668,0.746407194851565,1.09232528613428,0.410640882629401,0.627193381539249,0.69431859480596,1.17295184996972,0.25189172339593,0.887723416802531,0.356787816439123,1,3,3,1,1,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1870,42,2,0,3328,36,5,1,0.608720918583623,0.703209969099846,1.70070419364007,1.45281939929518,0.853819242955451,0.51959128294592,0.791882636316261,1.43528433195327,1.12249222333925,0.459825536479704,1,4,3,2,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1872,35,2,0,469,12,5,2,0.855639572547372,0.4364490916218,1.14142107321758,1.21347191042478,1.12314544793686,0.272615366336057,1.45488964354691,1.00318015522402,0.838197974872947,0.480755011004486,1,4,3,1,0,3,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1874,33,2,0,2898,12,2,1,0.582477507373827,0.350641602237562,0.77003671674983,1.38045095440878,1.43464181167271,0.891665089808509,1.2686636086492,1.43700927599789,1.4087298191672,0.510485034819309,1,4,2,2,0,1,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1875,23,3,1,1545,24,4,2,0.481046388598968,0.600364912594699,0.434918777796627,1.27134435551762,0.86755647331293,0.731971338980973,1.02306840868254,1.39627950002764,0.777160616234961,0.42997701704102,1,3,3,1,1,2,3,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1876,35,2,0,3365,12,5,1,0.682952673603877,0.80884346805523,1.17331143644965,0.831179867019344,1.15830471445204,0.797985960369727,0.363710218726271,0.500679590879612,0.566673887790846,0.508765316872792,1,3,3,1,1,4,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
